Episode667 TotalReward=28.10476386496576 AverageLoss=24.6112512269 AverageValue=[[ 0.08796389  0.0964896 ]]
Episode668 TotalReward=-38.214568644801794 AverageLoss=27.83673616 AverageValue=[[ 4.55832386  4.5465703 ]]
Episode669 TotalReward=-22.46 AverageLoss=34.9832744352 AverageValue=[[-3.40167761 -3.40245128]]
Episode670 TotalReward=-18.95 AverageLoss=6.20230416594 AverageValue=[[-3.49792337 -3.49958205]]
Episode671 TotalReward=1.4103063846094361 AverageLoss=37.3553335675 AverageValue=[[ 2.16350007  2.17409348]]
Episode672 TotalReward=-20.49 AverageLoss=10.0721164715 AverageValue=[[-4.95736504 -4.98756075]]
Episode673 TotalReward=-17.89 AverageLoss=34.4572519935 AverageValue=[[-3.80973458 -3.82763696]]
Episode674 TotalReward=-21.299999999999994 AverageLoss=58.2695588792 AverageValue=[[-2.3831346  -2.37029958]]
Episode675 TotalReward=-76.12100898800145 AverageLoss=34.7163364265 AverageValue=[[ 1.66338146  1.66891086]]
Episode676 TotalReward=-48.06709269368987 AverageLoss=17.6680938575 AverageValue=[[ 0.47341481  0.48850355]]
Episode677 TotalReward=-17.84 AverageLoss=16.6962209082 AverageValue=[[-2.6451776  -2.65559101]]
Episode678 TotalReward=-21.314201719470447 AverageLoss=27.090510023 AverageValue=[[-0.47352201 -0.46131444]]
Episode679 TotalReward=-21.919999999999995 AverageLoss=31.4078956617 AverageValue=[[-3.0305059  -3.03476477]]
Episode680 TotalReward=-36.459999999999994 AverageLoss=47.0708844716 AverageValue=[[-3.9228158 -3.9202795]]
Episode681 TotalReward=-25.950000000000003 AverageLoss=21.186587882 AverageValue=[[-4.44219446 -4.45358276]]
Episode682 TotalReward=-14.4 AverageLoss=21.6105110556 AverageValue=[[-3.15829825 -3.15760422]]
Episode683 TotalReward=-17.47 AverageLoss=13.6878741448 AverageValue=[[-4.15905571 -4.1837883 ]]
Episode684 TotalReward=-19.47 AverageLoss=12.2003908753 AverageValue=[[-2.87618566 -2.89053297]]
Episode685 TotalReward=-17.48 AverageLoss=2.755447906 AverageValue=[[-3.40779614 -3.42853022]]
Episode686 TotalReward=-15.99 AverageLoss=19.2536556721 AverageValue=[[-2.58075404 -2.59232783]]
Episode687 TotalReward=-2.043947229381881 AverageLoss=48.3326707278 AverageValue=[[ 1.85347688  1.95132887]]
Episode688 TotalReward=-13.43 AverageLoss=16.8809107613 AverageValue=[[-2.8669908  -2.75967693]]
Episode689 TotalReward=-13.49 AverageLoss=34.649659521 AverageValue=[[-1.57220447 -1.5214721 ]]
Episode690 TotalReward=-17.47 AverageLoss=9.08463136657 AverageValue=[[-3.69906545 -3.62330317]]
Episode691 TotalReward=-23.87340315092526 AverageLoss=39.7010496178 AverageValue=[[-2.22235966 -2.10227656]]
Episode692 TotalReward=-16.49 AverageLoss=46.5594684663 AverageValue=[[-2.33551764 -2.28031778]]
Episode693 TotalReward=-17.44 AverageLoss=22.7229980206 AverageValue=[[-3.67769766 -3.55356932]]
Episode694 TotalReward=-17.5 AverageLoss=39.9046131873 AverageValue=[[-4.20215988 -4.11572886]]
Episode695 TotalReward=-7.509589725196753 AverageLoss=73.3369907584 AverageValue=[[-3.40015173 -3.37992024]]
Episode696 TotalReward=-17.46 AverageLoss=30.8731923516 AverageValue=[[-4.38959646 -4.35915327]]
Episode697 TotalReward=-16.46 AverageLoss=52.899809262 AverageValue=[[-3.80179954 -3.79751587]]
Episode698 TotalReward=-17.450000000000003 AverageLoss=21.9382849312 AverageValue=[[-3.93655753 -3.93403316]]
Episode699 TotalReward=-14.99 AverageLoss=24.2555163015 AverageValue=[[-4.32375002 -4.28655577]]
Episode700 TotalReward=-20.329999999999995 AverageLoss=17.9249471972 AverageValue=[[-4.23281145 -4.21934271]]
Episode701 TotalReward=-21.56130644373877 AverageLoss=27.5813479214 AverageValue=[[-0.25819239 -0.23723041]]
Episode702 TotalReward=-19.98 AverageLoss=21.322273424 AverageValue=[[-3.1108768  -3.06463742]]
Episode703 TotalReward=-8.056520991740872 AverageLoss=24.2003973196 AverageValue=[[-0.13617675 -0.18372765]]
Episode704 TotalReward=-19.47 AverageLoss=42.0507461517 AverageValue=[[-5.33529139 -5.33727646]]
Episode705 TotalReward=-16.73739894434208 AverageLoss=26.1006910553 AverageValue=[[-4.69244146 -4.61179304]]
Episode706 TotalReward=-18.999999999999996 AverageLoss=49.4767131734 AverageValue=[[-3.35299969 -3.35349965]]
Episode707 TotalReward=-17.763973229378145 AverageLoss=34.7562363175 AverageValue=[[-4.64049149 -4.62931967]]
Episode708 TotalReward=-10.150718282134736 AverageLoss=29.9414295962 AverageValue=[[-2.13969374 -2.12993693]]
Episode709 TotalReward=-20.419999999999998 AverageLoss=12.4571039911 AverageValue=[[-4.45758295 -4.42207336]]
Episode710 TotalReward=-6.55 AverageLoss=68.5134308413 AverageValue=[[-4.58320999 -4.56026268]]
Episode711 TotalReward=-17.46 AverageLoss=8.7689324754 AverageValue=[[-4.48546219 -4.48380995]]
Episode712 TotalReward=-19.48 AverageLoss=32.1934980502 AverageValue=[[-4.24371529 -4.24827623]]
Episode713 TotalReward=-18.49 AverageLoss=30.6506409917 AverageValue=[[-4.20818281 -4.2140584 ]]
Episode714 TotalReward=-13.36645209487863 AverageLoss=50.0801410969 AverageValue=[[-1.02063227 -1.02109659]]
Episode715 TotalReward=74.37585732796677 AverageLoss=37.1241271882 AverageValue=[[ 0.17819302  0.15420149]]
Episode716 TotalReward=-7.520823927273286 AverageLoss=7.91959881335 AverageValue=[[-3.20231366 -3.17899013]]
Episode717 TotalReward=-20.33965178051135 AverageLoss=48.6445809557 AverageValue=[[ 3.03956723  3.00634265]]
Episode718 TotalReward=-27.21271396363164 AverageLoss=22.7388340362 AverageValue=[[-2.16494489 -2.17856216]]
Episode719 TotalReward=-23.02649973560255 AverageLoss=29.9151143759 AverageValue=[[-4.05558681 -4.04339361]]
Episode720 TotalReward=-9.49 AverageLoss=62.0812650415 AverageValue=[[-5.24935198 -5.26725531]]
Episode721 TotalReward=-22.97 AverageLoss=9.20483590406 AverageValue=[[-4.96952629 -4.97564268]]
Episode722 TotalReward=-71.8343326419747 AverageLoss=18.8729354394 AverageValue=[[-3.22505498 -3.22703314]]
Episode723 TotalReward=-14.76175728182033 AverageLoss=26.0377487789 AverageValue=[[ 1.05464447  1.05378056]]
Episode724 TotalReward=-23.439999999999994 AverageLoss=23.3303066734 AverageValue=[[-2.6693182  -2.68138456]]
Episode725 TotalReward=13.836404175231134 AverageLoss=33.9363990263 AverageValue=[[-0.67457181 -0.66292071]]
Episode726 TotalReward=-26.5 AverageLoss=62.3985519048 AverageValue=[[-4.52968025 -4.52319765]]
Episode727 TotalReward=-31.613358185248142 AverageLoss=28.5349680566 AverageValue=[[-0.08324803 -0.07231416]]
Episode728 TotalReward=-18.42 AverageLoss=45.5218340084 AverageValue=[[-4.45646429 -4.44354725]]
Episode729 TotalReward=-16.43 AverageLoss=57.7204392086 AverageValue=[[-4.3393836 -4.3518014]]
Episode730 TotalReward=-20.319999999999997 AverageLoss=28.0784731715 AverageValue=[[-4.74103403 -4.75871372]]
Episode731 TotalReward=-18.41 AverageLoss=22.5182199812 AverageValue=[[-4.59423876 -4.60769415]]
Episode732 TotalReward=-12.680402723262468 AverageLoss=42.5478733627 AverageValue=[[-1.6529355  -1.65793073]]
Episode733 TotalReward=-15.440000000000001 AverageLoss=44.4017223457 AverageValue=[[-3.56736088 -3.58080363]]
Episode734 TotalReward=-18.48 AverageLoss=112.287334403 AverageValue=[[-4.84942579 -4.92346048]]
Episode735 TotalReward=-15.332052665651139 AverageLoss=37.7681473513 AverageValue=[[-2.54218292 -2.54872322]]
Episode736 TotalReward=20.43244280965352 AverageLoss=27.1614392275 AverageValue=[[ 2.80426025  2.77745223]]
Episode737 TotalReward=-18.43 AverageLoss=20.7623206242 AverageValue=[[-5.22968721 -5.21128654]]
Episode738 TotalReward=-18.48 AverageLoss=9.83219131331 AverageValue=[[-3.83211517 -3.81683421]]
Episode739 TotalReward=-18.97 AverageLoss=20.7938435067 AverageValue=[[-4.92785597 -4.92962265]]
Episode740 TotalReward=-10.895732115027387 AverageLoss=18.0270277518 AverageValue=[[ 0.48712862  0.44798785]]
Episode741 TotalReward=-21.48 AverageLoss=36.4139040179 AverageValue=[[-4.92381954 -4.91325426]]
Episode742 TotalReward=-21.97 AverageLoss=31.9561644431 AverageValue=[[-4.86787844 -4.86878824]]
Episode743 TotalReward=-11.09601665173046 AverageLoss=30.3549855983 AverageValue=[[ 0.8500663   0.84291458]]
Episode744 TotalReward=-18.906984336098304 AverageLoss=48.3992492546 AverageValue=[[-4.22562313 -4.21525192]]
Episode745 TotalReward=-18.44 AverageLoss=9.48067939778 AverageValue=[[-2.21623874 -2.26731682]]
Episode746 TotalReward=-11.235804647227182 AverageLoss=16.7453755488 AverageValue=[[-0.3960233  -0.40761515]]
Episode747 TotalReward=-18.77278098256275 AverageLoss=15.2132088994 AverageValue=[[-0.80690956 -0.81588632]]
Episode748 TotalReward=-178.47314725507334 AverageLoss=39.574683579 AverageValue=[[-3.31139374 -3.31250763]]
Episode749 TotalReward=26.42718486791991 AverageLoss=26.4877813853 AverageValue=[[ 0.96685719  0.95981336]]
Episode750 TotalReward=-20.47 AverageLoss=34.2522328304 AverageValue=[[-4.50959826 -4.51101065]]
Episode751 TotalReward=-32.407934659173215 AverageLoss=26.296378441 AverageValue=[[-4.16366386 -4.17015648]]
Episode752 TotalReward=-17.45 AverageLoss=70.9195265199 AverageValue=[[-4.87657022 -4.87966299]]
Episode753 TotalReward=-18.449999999999996 AverageLoss=22.6237215063 AverageValue=[[-4.67912388 -4.68246746]]
Episode754 TotalReward=-12.219351419032954 AverageLoss=24.2029245915 AverageValue=[[-1.73541677 -1.73475361]]
Episode755 TotalReward=-28.25499999999998 AverageLoss=4.52689903378 AverageValue=[[ 2.16481256  2.17007995]]
Episode756 TotalReward=-33.63835680080875 AverageLoss=20.1669026904 AverageValue=[[-5.2371583  -5.23118877]]
Episode757 TotalReward=-8.403563961127889 AverageLoss=40.9812618345 AverageValue=[[-2.37579751 -2.37240863]]
Episode758 TotalReward=-16.96 AverageLoss=34.5427094722 AverageValue=[[-2.51280713 -2.51242113]]
Episode759 TotalReward=-17.95 AverageLoss=44.7658309478 AverageValue=[[-4.99026728 -4.99187946]]
Episode760 TotalReward=-19.48 AverageLoss=18.4492057967 AverageValue=[[-3.72823358 -3.72741413]]
Episode761 TotalReward=-28.22624539376093 AverageLoss=22.8894839893 AverageValue=[[-4.03006029 -4.02837563]]
Episode762 TotalReward=-18.96 AverageLoss=45.8014410138 AverageValue=[[-5.3560605  -5.35241985]]
Episode763 TotalReward=-36.135393887264726 AverageLoss=24.9588989561 AverageValue=[[-1.42791736 -1.41714692]]
Episode764 TotalReward=-24.399999999999995 AverageLoss=24.2134232342 AverageValue=[[-5.64894533 -5.73212671]]
Episode765 TotalReward=-30.389999999999997 AverageLoss=28.4774306312 AverageValue=[[-0.84069145 -0.84010375]]
Episode766 TotalReward=-17.490000000000002 AverageLoss=26.054005834 AverageValue=[[-5.8079567  -5.80356407]]
Episode767 TotalReward=-22.125761102299027 AverageLoss=17.6847261386 AverageValue=[[-1.33009112 -1.33038759]]
Episode768 TotalReward=-17.450000000000003 AverageLoss=30.7119274512 AverageValue=[[-4.34364748 -4.33511496]]
Episode769 TotalReward=-19.47 AverageLoss=5.24560921123 AverageValue=[[-2.20084381 -2.19897795]]
Episode770 TotalReward=-75.19492096540489 AverageLoss=37.3776597284 AverageValue=[[-5.02119493 -5.03359509]]
Episode771 TotalReward=-17.47 AverageLoss=59.3629412825 AverageValue=[[-4.78863668 -4.78328848]]
Episode772 TotalReward=-18.46 AverageLoss=26.162689271 AverageValue=[[-4.27426529 -4.26689291]]
Episode773 TotalReward=-25.463260414280786 AverageLoss=7.86688828468 AverageValue=[[-3.71569014 -3.70993137]]
Episode774 TotalReward=17.698706829189224 AverageLoss=21.7836475463 AverageValue=[[-0.26681307 -0.26281694]]
Episode775 TotalReward=81.67753242137864 AverageLoss=34.3418606555 AverageValue=[[-3.0218966  -3.01646137]]
Episode776 TotalReward=-20.48 AverageLoss=37.1858177905 AverageValue=[[-6.11060524 -6.06202459]]
Episode777 TotalReward=-9.828786811622098 AverageLoss=52.5096693463 AverageValue=[[-3.85002422 -3.84747696]]
Episode778 TotalReward=-22.003950088346055 AverageLoss=49.4672401061 AverageValue=[[-1.54823482 -1.57035053]]
Episode779 TotalReward=-4.6184684405245235 AverageLoss=19.45930759 AverageValue=[[-4.54469538 -4.54649973]]
Episode780 TotalReward=-18.490000000000002 AverageLoss=44.8602789736 AverageValue=[[-3.43551183 -3.42266512]]
Episode781 TotalReward=-17.47 AverageLoss=3.81036947727 AverageValue=[[-4.23051167 -4.21730232]]
Episode782 TotalReward=-15.46 AverageLoss=3.10038094764 AverageValue=[[-3.90840554 -3.89416409]]
Episode783 TotalReward=-16.48 AverageLoss=31.7982038896 AverageValue=[[-3.18368936 -3.17094517]]
Episode784 TotalReward=-15.137106288424391 AverageLoss=25.3572239612 AverageValue=[[-0.17110461 -0.17231177]]
Episode785 TotalReward=-1.5529211159236396 AverageLoss=10.538413471 AverageValue=[[-4.43151951 -4.42766666]]
Episode786 TotalReward=-16.43 AverageLoss=22.4503332506 AverageValue=[[-4.8250947  -4.82041264]]
Episode787 TotalReward=-18.490000000000002 AverageLoss=27.0032829236 AverageValue=[[-2.83848238 -2.83202076]]
Episode788 TotalReward=-16.41 AverageLoss=21.8605514169 AverageValue=[[-4.59577608 -4.59453535]]
Episode789 TotalReward=-16.450000000000003 AverageLoss=47.0110076314 AverageValue=[[-3.27268696 -3.27181911]]
Episode790 TotalReward=-18.47 AverageLoss=46.8424468692 AverageValue=[[-5.78643608 -5.78581953]]
Episode791 TotalReward=-17.490000000000002 AverageLoss=11.300448545 AverageValue=[[-5.17119646 -5.16597176]]
Episode792 TotalReward=-38.289999999999985 AverageLoss=29.4761923066 AverageValue=[[-3.28035903 -3.27738595]]
Episode793 TotalReward=-17.48 AverageLoss=20.9180264039 AverageValue=[[-4.64247417 -4.63237572]]
Episode794 TotalReward=-15.49 AverageLoss=13.673583365 AverageValue=[[-5.21190596 -5.20495939]]
Episode795 TotalReward=-22.815812605665727 AverageLoss=60.8842834979 AverageValue=[[-4.46315002 -4.45645046]]
Episode796 TotalReward=20.915956630713154 AverageLoss=30.7241035655 AverageValue=[[ 2.85238409  2.84469056]]
Episode797 TotalReward=-20.807521122776414 AverageLoss=45.7901152311 AverageValue=[[-2.39347124 -2.398597  ]]
Episode798 TotalReward=-18.813857101531834 AverageLoss=26.6018122144 AverageValue=[[ 1.2314018   1.22665858]]
Episode799 TotalReward=-18.47 AverageLoss=21.6837352308 AverageValue=[[-3.98509097 -3.98070955]]
Episode800 TotalReward=-18.479999999999997 AverageLoss=31.2275451968 AverageValue=[[-4.39835644 -4.38970232]]
Episode801 TotalReward=-9.48 AverageLoss=40.1729042066 AverageValue=[[-4.29385567 -4.29065514]]
Episode802 TotalReward=-13.18205440069652 AverageLoss=26.5996812568 AverageValue=[[-2.98349524 -2.98278832]]
Episode803 TotalReward=-17.42 AverageLoss=36.5299398562 AverageValue=[[-5.56795025 -5.55981398]]
Episode804 TotalReward=-29.93378426683393 AverageLoss=16.5087609651 AverageValue=[[-1.85127139 -1.85633886]]
Episode805 TotalReward=-16.42 AverageLoss=2.39836019407 AverageValue=[[-3.6046021 -3.5972538]]
Episode806 TotalReward=-19.708193107884107 AverageLoss=29.8846251055 AverageValue=[[-1.49619293 -1.49285686]]
Episode807 TotalReward=-15.358006193956497 AverageLoss=64.8896212366 AverageValue=[[-1.1251837  -1.12822974]]
Episode808 TotalReward=-22.013702479340168 AverageLoss=39.2983904041 AverageValue=[[ 1.41737187  1.41744542]]
Episode809 TotalReward=-18.43 AverageLoss=4.27471854117 AverageValue=[[-4.03371477 -4.02532816]]
Episode810 TotalReward=-15.96 AverageLoss=10.088754431 AverageValue=[[-4.62059641 -4.61222363]]
Episode811 TotalReward=-16.708487761142525 AverageLoss=32.192962558 AverageValue=[[-0.43990102 -0.43506128]]
Episode812 TotalReward=-30.349999999999994 AverageLoss=59.3014125251 AverageValue=[[-4.82567453 -4.81910372]]
Episode813 TotalReward=-24.94 AverageLoss=11.391083916 AverageValue=[[-3.52093983 -3.5159235 ]]
Episode814 TotalReward=-4.5 AverageLoss=17.609856233 AverageValue=[[-6.06444359 -6.06108427]]
Episode815 TotalReward=-8.48 AverageLoss=8.81830868938 AverageValue=[[-5.02649021 -5.02528715]]
Episode816 TotalReward=-18.47 AverageLoss=8.21970824055 AverageValue=[[-4.19148207 -4.18385887]]
Episode817 TotalReward=-10.486532407932446 AverageLoss=21.7254238467 AverageValue=[[-1.59130752 -1.58915067]]
Episode818 TotalReward=-121.58923698000837 AverageLoss=73.3637613784 AverageValue=[[ 1.8317517   1.83929098]]
Episode819 TotalReward=5.927354636462061 AverageLoss=43.8201667754 AverageValue=[[-0.04042935 -0.03003909]]
Episode820 TotalReward=-18.48 AverageLoss=6.30749343794 AverageValue=[[-4.95709419 -4.94966841]]
Episode821 TotalReward=-20.967537271452283 AverageLoss=16.5056387294 AverageValue=[[-1.1331296  -1.12707114]]
Episode822 TotalReward=-132.93866638003178 AverageLoss=61.5692747065 AverageValue=[[-2.40932822 -2.39610291]]
Episode823 TotalReward=-17.46 AverageLoss=84.6620252381 AverageValue=[[-2.46575499 -2.46112728]]
Episode824 TotalReward=-34.49413651867766 AverageLoss=36.40951371 AverageValue=[[-2.49112439 -2.4796102 ]]
Episode825 TotalReward=-21.299999999999994 AverageLoss=60.237919122 AverageValue=[[-2.49832273 -2.49843526]]
Episode826 TotalReward=-9.41 AverageLoss=31.9753725181 AverageValue=[[-6.28912115 -6.28602171]]
Episode827 TotalReward=-13.46 AverageLoss=20.718644636 AverageValue=[[-4.4455781  -4.43480921]]
Episode828 TotalReward=-20.789999999999996 AverageLoss=24.323704389 AverageValue=[[-3.74706793 -3.7453506 ]]
Episode829 TotalReward=15.44523546001183 AverageLoss=28.4558082835 AverageValue=[[-2.8342371  -2.82730794]]
Episode830 TotalReward=-19.450000000000003 AverageLoss=13.6709320449 AverageValue=[[-5.01233959 -5.0109086 ]]
Episode831 TotalReward=-19.490000000000002 AverageLoss=54.6441481732 AverageValue=[[-5.67198133 -5.67211819]]
Episode832 TotalReward=-17.42 AverageLoss=5.05040674883 AverageValue=[[-3.35600114 -3.36079741]]
Episode833 TotalReward=-20.369999999999994 AverageLoss=19.1056578493 AverageValue=[[-3.94874573 -3.94218731]]
Episode834 TotalReward=-3.32153497425333 AverageLoss=62.8590538945 AverageValue=[[-3.18053842 -3.17509079]]
Episode835 TotalReward=-17.46 AverageLoss=5.11190582697 AverageValue=[[-4.18210316 -4.17055178]]
Episode836 TotalReward=-1.836723009001366 AverageLoss=40.6316871783 AverageValue=[[ 1.80875683  1.8132844 ]]
Episode837 TotalReward=-15.450000000000001 AverageLoss=15.2304177533 AverageValue=[[-3.2276752  -3.21569729]]
Episode838 TotalReward=-19.319999999999997 AverageLoss=39.2742347988 AverageValue=[[-3.47709751 -3.47119284]]
Episode839 TotalReward=-22.769999999999992 AverageLoss=36.8752333651 AverageValue=[[-3.30180979 -3.29862285]]
Episode840 TotalReward=8.274869272561983 AverageLoss=18.5726036839 AverageValue=[[ 1.44764876  1.45230293]]
Episode841 TotalReward=-73.52000000000004 AverageLoss=36.6626683557 AverageValue=[[ 0.31529701  0.30352598]]
Episode842 TotalReward=-19.319999999999997 AverageLoss=37.3920094588 AverageValue=[[-3.70446777 -3.70529079]]
Episode843 TotalReward=-21.779999999999994 AverageLoss=7.88189636577 AverageValue=[[-4.00100136 -4.00468159]]
Episode844 TotalReward=-21.779999999999994 AverageLoss=25.0641399053 AverageValue=[[-5.6776247  -5.68127775]]
Episode845 TotalReward=-21.233801813939653 AverageLoss=24.2178505402 AverageValue=[[ 1.42526984  1.42217386]]
Episode846 TotalReward=-19.439999999999994 AverageLoss=77.327895082 AverageValue=[[-5.42219639 -5.41316414]]
Episode847 TotalReward=-8.373662581991006 AverageLoss=26.2248623043 AverageValue=[[-0.97255522 -0.96681243]]
Episode848 TotalReward=-21.779999999999994 AverageLoss=34.2460023219 AverageValue=[[-4.32264233 -4.3248477 ]]
Episode849 TotalReward=-22.93 AverageLoss=29.5560732149 AverageValue=[[ 3.0938344   3.09533763]]
Episode850 TotalReward=-18.44 AverageLoss=15.5802707309 AverageValue=[[-3.0713799  -3.07384658]]
Episode851 TotalReward=-18.012249590220193 AverageLoss=9.2631400266 AverageValue=[[-4.76131916 -4.75760937]]
Episode852 TotalReward=-22.409999999999997 AverageLoss=15.4984373324 AverageValue=[[-5.33262253 -5.32706881]]
Episode853 TotalReward=-19.47 AverageLoss=15.5051284111 AverageValue=[[-5.05982971 -5.0535059 ]]
Episode854 TotalReward=-41.6907057288062 AverageLoss=33.2331289063 AverageValue=[[-5.3193984  -5.31691551]]
Episode855 TotalReward=261.7866527233167 AverageLoss=46.0963574194 AverageValue=[[-1.64149117 -1.64205432]]
Episode856 TotalReward=-26.44 AverageLoss=35.1988032969 AverageValue=[[-5.17462063 -5.17240238]]
Episode857 TotalReward=5.812304017013215 AverageLoss=51.407572076 AverageValue=[[ 3.36945009  3.29079771]]
Episode858 TotalReward=-20.49 AverageLoss=33.2546440738 AverageValue=[[-5.44754553 -5.44417429]]
Episode859 TotalReward=-23.920532024678966 AverageLoss=24.7023842498 AverageValue=[[ 3.32922053  3.35052705]]
Episode860 TotalReward=-19.49 AverageLoss=49.6022332668 AverageValue=[[-4.6032505 -4.6000123]]
Episode861 TotalReward=-6.982313477825542 AverageLoss=8.38014490464 AverageValue=[[-5.62578392 -5.62232876]]
Episode862 TotalReward=-21.827648566259402 AverageLoss=29.6729255594 AverageValue=[[-3.68887615 -3.68413568]]
Episode863 TotalReward=-16.5 AverageLoss=64.5801237578 AverageValue=[[-4.51410723 -4.50814772]]
Episode864 TotalReward=-23.44039102407682 AverageLoss=27.7525405677 AverageValue=[[-4.21666288 -4.20947123]]
Episode865 TotalReward=-19.5 AverageLoss=24.4192160256 AverageValue=[[-5.04977036 -5.04560328]]
Episode866 TotalReward=-17.439999999999998 AverageLoss=36.078822098 AverageValue=[[-6.54612446 -6.54629374]]
Episode867 TotalReward=-19.48 AverageLoss=10.5829697868 AverageValue=[[-6.519876   -6.51771498]]
Episode868 TotalReward=-6.418337742716104 AverageLoss=37.4189926657 AverageValue=[[ 0.72931206  0.73227477]]
Episode869 TotalReward=-204.9836219473843 AverageLoss=37.8696513754 AverageValue=[[ 2.76434636  2.76022172]]
Episode870 TotalReward=-12.888909778519006 AverageLoss=19.6525112447 AverageValue=[[-1.69475746 -1.69078195]]
Episode871 TotalReward=-8.799676670720277 AverageLoss=35.5899434383 AverageValue=[[-2.18707991 -2.1841712 ]]
Episode872 TotalReward=249.86441885119984 AverageLoss=41.0922215273 AverageValue=[[-0.70334631 -0.70336986]]
Episode873 TotalReward=-18.490000000000002 AverageLoss=27.879055562 AverageValue=[[-5.53946543 -5.53345013]]
Episode874 TotalReward=24.19571998105931 AverageLoss=33.5876417953 AverageValue=[[ 0.94919807  0.95450175]]
Episode875 TotalReward=-19.459999999999997 AverageLoss=31.389356792 AverageValue=[[-5.41532946 -5.40685844]]
Episode876 TotalReward=-15.542916815875381 AverageLoss=20.7426442218 AverageValue=[[-1.45678926 -1.42864895]]
Episode877 TotalReward=-14.864853216141448 AverageLoss=45.7215181688 AverageValue=[[-4.35382032 -4.35014343]]
Episode878 TotalReward=-19.106225938499264 AverageLoss=6.10379442188 AverageValue=[[ 0.37369838  0.1885355 ]]
Episode879 TotalReward=-13.48 AverageLoss=33.2091088834 AverageValue=[[-3.25167561 -3.2499249 ]]
Episode880 TotalReward=-18.439999999999998 AverageLoss=17.4306908238 AverageValue=[[-3.22125173 -3.22245932]]
Episode881 TotalReward=3.3243734286484194 AverageLoss=21.9982747045 AverageValue=[[-0.31906223  0.05743712]]
Episode882 TotalReward=-11.47 AverageLoss=62.1163759907 AverageValue=[[-0.89446676 -0.8916232 ]]
Episode883 TotalReward=-20.23956479196672 AverageLoss=11.6729250216 AverageValue=[[-3.93651009 -3.93038058]]
Episode884 TotalReward=1.0072342363185474 AverageLoss=24.3040007446 AverageValue=[[-0.25053096 -0.25918862]]
Episode885 TotalReward=5.471828287789922 AverageLoss=35.587147221 AverageValue=[[-3.43588376 -3.43096042]]
Episode886 TotalReward=-23.289999999999992 AverageLoss=19.8360777519 AverageValue=[[-1.32591486 -1.33127308]]
Episode887 TotalReward=-19.48 AverageLoss=4.58032124365 AverageValue=[[-5.12139225 -5.11728144]]
Episode888 TotalReward=14.346136036502418 AverageLoss=38.0283691787 AverageValue=[[-5.45152283 -5.46730042]]
Episode889 TotalReward=-18.39 AverageLoss=14.0430293977 AverageValue=[[-4.66940117 -4.66902494]]
Episode890 TotalReward=-18.490000000000002 AverageLoss=19.8213233302 AverageValue=[[-5.67671013 -5.68479681]]
Episode891 TotalReward=-17.5 AverageLoss=43.4046292277 AverageValue=[[-5.32667208 -5.32579708]]
Episode892 TotalReward=-18.490000000000002 AverageLoss=61.8458383313 AverageValue=[[-5.0194273  -5.02102661]]
Episode893 TotalReward=-19.5 AverageLoss=36.7424445248 AverageValue=[[-4.31161976 -4.31075478]]
Episode894 TotalReward=-22.5 AverageLoss=27.9548705551 AverageValue=[[-5.20643282 -5.20419645]]
Episode895 TotalReward=-16.46 AverageLoss=9.10036615849 AverageValue=[[ 0.33748949  0.28041682]]
Episode896 TotalReward=-12.411850903073578 AverageLoss=10.1127274145 AverageValue=[[-3.93506694 -3.9233489 ]]
Episode897 TotalReward=-21.47 AverageLoss=26.2415158881 AverageValue=[[-4.52037859 -4.51337576]]
Episode898 TotalReward=-24.47 AverageLoss=38.1548673585 AverageValue=[[-2.62442398 -2.60877824]]
Episode899 TotalReward=2.543856746571377 AverageLoss=26.3026224486 AverageValue=[[-5.73420477 -5.73323822]]
Episode900 TotalReward=-27.19389519409158 AverageLoss=21.9834758197 AverageValue=[[-4.52999544 -4.52927208]]
Episode901 TotalReward=-28.490000000000002 AverageLoss=3.41033329268 AverageValue=[[-5.19907522 -5.19644213]]
Episode902 TotalReward=-22.49 AverageLoss=38.1297208976 AverageValue=[[-4.82905006 -4.82726812]]
Episode903 TotalReward=-8.101017068856455 AverageLoss=26.8412810589 AverageValue=[[-1.98458481 -1.98497951]]
Episode904 TotalReward=-18.490000000000002 AverageLoss=13.1281654835 AverageValue=[[-5.27324581 -5.27053356]]
Episode905 TotalReward=-17.43 AverageLoss=59.8947155972 AverageValue=[[-6.26966524 -6.26645279]]
Episode906 TotalReward=-9.473248018744716 AverageLoss=34.6437449438 AverageValue=[[ 1.35141313  1.34549391]]
Episode907 TotalReward=-10.624913835698429 AverageLoss=34.2151409921 AverageValue=[[ 0.10287198  0.1179959 ]]
Episode908 TotalReward=-22.490000000000002 AverageLoss=30.5844248225 AverageValue=[[-4.71800232 -4.71390772]]
Episode909 TotalReward=-18.48 AverageLoss=53.4019008428 AverageValue=[[-3.56429124 -3.55709529]]
Episode910 TotalReward=-15.49 AverageLoss=18.9032769842 AverageValue=[[-4.27699709 -4.27354431]]
Episode911 TotalReward=-17.49 AverageLoss=35.185228581 AverageValue=[[-4.72147512 -4.72059059]]
Episode912 TotalReward=-16.490000000000002 AverageLoss=24.9024201442 AverageValue=[[-4.95837212 -4.9568367 ]]
Episode913 TotalReward=-15.47 AverageLoss=11.7334950255 AverageValue=[[-3.96952796 -3.96845555]]
Episode914 TotalReward=-16.94 AverageLoss=18.860030998 AverageValue=[[-5.35269833 -5.34730148]]
